,CNTY,SR,SEG,LENGTH,lnlength,total_crash,fatal,injury,pdo,WIDTH,LANES,SPEED,DIVISOR,L_S_PAVE,L_S_TOTL,R_S_PAVE,R_S_TOTL,Dir,U_R_CODE,SURFACE,DIST,ACC_CTRL,CO,CTL,lane_width,divwidth,divwidth_1p,divwidth_2l,divwidth_4l,divwidth_6l,divwidth_8l,divwidth_10l,divwidth_12l,barrier3,parking_lane,parking_lane_2,AADT,K,T
5904,15,3100,180,1927.0,-1.00796175,5.6,0.0,2.4,3.2,36.0,3.0,55.0,0.0,8.0,8.0,8.0,8.0,,4.0,62.0,6.0,3.0,15.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,17789.4,10.0,4.0
5905,15,3100,190,1911.0,-1.016299486,8.0,0.0,5.0,3.0,24.0,2.0,55.0,1.0,0.0,0.0,8.0,8.0,,4.0,62.0,6.0,3.0,15.0,0.0,12.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7763.0,9.0,3.0
5906,15,3100,191,1928.0,-1.007442951,3.0,0.2,1.2,1.6,24.0,2.0,55.0,1.0,0.0,0.0,0.0,0.0,,4.0,62.0,6.0,3.0,15.0,0.0,12.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9031.6,9.0,3.0
5907,15,3100,200,3055.0,-0.547146499,12.6,0.0,6.4,6.2,24.0,1.0,55.0,3.0,4.0,4.0,14.0,14.0,,4.0,62.0,6.0,3.0,15.0,0.0,24.0,999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9416.2,9.0,3.0
5908,15,3100,201,1681.0,-1.14453721,9.0,0.0,5.0,4.0,24.0,2.0,55.0,3.0,6.0,6.0,0.0,0.0,,4.0,62.0,6.0,3.0,15.0,0.0,12.0,999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11087.8,,
5909,15,4005,160,3343.0,-0.457057476,8.4,0.2,6.2,2.0,20.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,,4.0,52.0,6.0,3.0,15.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10215.6,10.0,6.0
5910,15,4005,170,3776.0,-0.335260838,2.0,0.0,1.0,1.0,18.0,2.0,35.0,0.0,1.0,1.0,1.0,1.0,,4.0,52.0,6.0,3.0,15.0,0.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10296.8,,
5911,16,68,570,1565.0,-1.216040254,4.0,0.0,1.4,2.6,22.0,2.0,40.0,0.0,4.0,4.0,4.0,4.0,,2.0,62.0,10.0,3.0,16.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12718.2,8.0,15.0
5912,16,68,580,2693.0,-0.673270285,3.6,0.0,2.0,1.6,22.0,2.0,40.0,0.0,4.0,4.0,4.0,4.0,,2.0,62.0,10.0,3.0,16.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12718.2,8.0,15.0
5913,16,68,590,1523.0,-1.243244052,3.0,0.0,1.6,1.4,22.0,2.0,35.0,0.0,4.0,4.0,4.0,4.0,,2.0,62.0,10.0,3.0,16.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12718.2,8.0,15.0
5914,16,68,600,1024.0,-1.6402095559999998,3.4,0.0,2.0,1.4,36.0,2.0,35.0,0.0,5.0,5.0,5.0,5.0,,2.0,62.0,10.0,3.0,16.0,1.0,18.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12718.2,8.0,15.0
5915,16,68,610,1328.0,-1.380252004,2.4,0.0,1.0,1.4,43.0,2.0,35.0,0.0,5.0,5.0,5.0,5.0,,2.0,62.0,10.0,3.0,16.0,1.0,21.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,11568.0,,
5916,16,322,330,2475.0,-0.757685721,2.8,0.0,1.8,1.0,33.0,2.0,25.0,0.0,6.0,6.0,6.0,6.0,,2.0,61.0,10.0,3.0,16.0,0.0,16.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9989.4,10.0,2.0
5917,16,322,340,1072.0,-1.594400048,3.2,0.0,2.2,1.0,45.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,,2.0,62.0,10.0,3.0,16.0,1.0,22.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9989.4,10.0,2.0
5918,16,322,350,2198.0,-0.876378238,1.4,0.0,0.6,0.8,45.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,,2.0,62.0,10.0,3.0,16.0,1.0,22.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6337.6,9.0,11.0
5919,16,322,360,2298.0,-0.8318869469999999,2.4,0.0,1.8,0.6,24.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,,2.0,62.0,10.0,3.0,16.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6337.6,9.0,11.0
5920,16,322,370,3297.0,-0.470913142,5.8,0.0,3.6,2.2,22.0,2.0,35.0,0.0,4.0,6.0,4.0,6.0,,2.0,62.0,10.0,3.0,16.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6337.6,9.0,11.0
5921,16,322,380,2129.0,-0.908273697,7.4,0.0,4.2,3.2,22.0,2.0,45.0,0.0,4.0,6.0,4.0,6.0,,2.0,62.0,10.0,3.0,16.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6337.6,9.0,11.0
5922,16,322,390,2541.0,-0.731368423,7.8,0.0,2.4,5.4,22.0,2.0,45.0,0.0,4.0,6.0,4.0,6.0,,2.0,62.0,10.0,3.0,16.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6337.6,9.0,11.0
5923,16,322,400,2342.0,-0.8129208089999999,4.8,0.0,2.4,2.4,22.0,2.0,45.0,0.0,4.0,6.0,4.0,6.0,,2.0,62.0,10.0,3.0,16.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6337.6,9.0,11.0
5924,16,322,410,2590.0,-0.712268233,2.6,0.0,1.2,1.4,22.0,2.0,45.0,0.0,4.0,6.0,4.0,6.0,,2.0,62.0,10.0,3.0,16.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6337.6,9.0,11.0
5925,16,322,420,2889.0,-0.603015661,2.4,0.0,1.2,1.2,22.0,2.0,35.0,0.0,4.0,6.0,4.0,6.0,,2.0,62.0,10.0,3.0,16.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3445.4,10.0,2.0
5926,16,1005,10,1886.0,-1.02946794,3.2,0.0,2.0,1.2,20.0,2.0,40.0,0.0,4.0,4.0,5.0,5.0,,2.0,52.0,10.0,3.0,16.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2443.8,11.0,2.0
5927,16,1005,20,2329.0,-0.818487108,2.0,0.0,0.8,1.2,20.0,2.0,40.0,0.0,4.0,4.0,6.0,6.0,,2.0,52.0,10.0,3.0,16.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2443.8,11.0,2.0
5928,16,1007,10,2133.0,-0.906396687,3.2,0.0,2.2,1.0,24.0,2.0,45.0,5.0,0.0,0.0,6.0,8.0,,2.0,71.0,10.0,3.0,16.0,0.0,12.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2996.8,9.0,4.0
5929,16,1007,11,2125.0,-0.910154283,2.0,0.0,1.4,0.6,24.0,2.0,45.0,5.0,6.0,8.0,0.0,0.0,,2.0,71.0,10.0,3.0,16.0,0.0,12.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2996.8,9.0,4.0
5930,16,1007,20,2124.0,-0.910624981,1.8,0.0,1.2,0.6,24.0,2.0,45.0,0.0,4.0,6.0,4.0,6.0,,2.0,62.0,10.0,3.0,16.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5827.0,9.0,4.0
5931,16,1007,30,3119.0,-0.526413679,1.2,0.0,0.6,0.6,24.0,2.0,45.0,0.0,3.0,5.0,3.0,5.0,,2.0,62.0,10.0,3.0,16.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5245.2,8.0,26.0
5932,16,1007,40,1944.0,-0.9991784100000001,6.0,0.0,2.6,3.4,24.0,2.0,35.0,0.0,3.0,4.0,3.0,4.0,,2.0,62.0,10.0,3.0,16.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5245.2,8.0,26.0
5933,16,1007,50,2774.0,-0.64363575,6.6,0.0,3.8,2.8,24.0,2.0,35.0,0.0,3.0,4.0,3.0,4.0,,2.0,62.0,10.0,3.0,16.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5245.2,8.0,26.0
5934,16,1007,60,2342.0,-0.8129208089999999,6.6,0.0,3.4,3.2,32.0,2.0,35.0,0.0,4.0,4.0,4.0,4.0,,2.0,62.0,10.0,3.0,16.0,0.0,16.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5245.2,8.0,26.0
5935,16,1007,70,1813.0,-1.068943143,2.4,0.0,0.6,1.8,32.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,,2.0,62.0,10.0,3.0,16.0,0.0,16.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4841.8,,
5936,17,53,490,2034.0,-0.953921795,8.8,0.0,4.6,4.2,22.0,2.0,25.0,0.0,6.0,8.0,3.0,5.0,,2.0,62.0,2.0,3.0,17.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4612.8,11.0,5.0
5937,17,53,500,1655.0,-1.160125136,12.6,0.2,5.8,6.6,30.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,,2.0,62.0,2.0,3.0,17.0,0.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6729.0,10.0,3.0
5938,17,53,510,2608.0,-0.705342472,9.8,0.0,6.2,3.6,22.0,2.0,45.0,0.0,6.0,6.0,6.0,6.0,,2.0,62.0,2.0,3.0,17.0,1.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6729.0,10.0,3.0
5939,17,53,520,2165.0,-0.891505718,2.6,0.0,0.8,1.8,36.0,3.0,55.0,0.0,6.0,6.0,6.0,6.0,,2.0,62.0,2.0,3.0,17.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6729.0,10.0,3.0
5940,17,53,530,2942.0,-0.584836483,11.0,0.4,3.8,6.8,36.0,3.0,55.0,0.0,6.0,6.0,6.0,6.0,,2.0,62.0,2.0,3.0,17.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6729.0,10.0,3.0
5941,17,53,540,3402.0,-0.439562589,3.8,0.0,2.2,1.6,24.0,2.0,55.0,0.0,5.0,10.0,5.0,10.0,,2.0,62.0,2.0,3.0,17.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6079.8,9.0,4.0
5942,17,53,550,2192.0,-0.8791117070000001,8.6,0.4,2.8,5.4,36.0,3.0,55.0,0.0,5.0,5.0,5.0,5.0,,2.0,62.0,2.0,3.0,17.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6079.8,9.0,4.0
5943,17,53,560,1868.0,-1.039057732,14.4,0.0,7.4,7.0,24.0,2.0,45.0,0.0,2.0,2.0,2.0,2.0,,2.0,62.0,2.0,3.0,17.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6079.8,9.0,4.0
5944,17,53,570,2872.0,-0.608917475,4.4,0.0,2.8,1.6,36.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,,2.0,62.0,2.0,3.0,17.0,0.0,18.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6079.8,9.0,4.0
5945,17,53,580,1499.0,-1.259127855,2.0,0.0,0.8,1.2,36.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,,2.0,62.0,2.0,3.0,17.0,0.0,18.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5941.8,,
5946,17,53,600,2437.0,-0.773158312,4.6,0.0,2.2,2.4,22.0,2.0,45.0,0.0,2.0,2.0,4.0,4.0,,2.0,61.0,2.0,3.0,17.0,1.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7025.0,10.0,3.0
5947,17,53,610,3125.0,-0.524491787,6.4,0.0,2.4,4.0,22.0,2.0,45.0,0.0,2.0,2.0,4.0,4.0,,2.0,62.0,2.0,3.0,17.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7025.0,10.0,3.0
5948,17,153,360,1076.0,-1.590675592,7.6,0.0,3.8,3.8,26.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,,2.0,61.0,2.0,3.0,17.0,0.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3784.0,10.0,1.0
5949,17,153,370,682.0,-2.046651602,7.8,0.0,2.4,5.4,40.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,,2.0,61.0,2.0,3.0,17.0,1.0,20.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12123.2,9.0,9.0
5950,17,153,380,1001.0,-1.6629265549999999,4.4,0.2,1.6,2.6,22.0,2.0,25.0,6.0,0.0,0.0,0.0,0.0,,2.0,61.0,2.0,3.0,17.0,0.0,11.0,484.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8248.8,11.0,4.0
5951,17,153,381,973.0,-1.6912972930000003,2.2,0.0,1.8,0.4,24.0,2.0,25.0,6.0,0.0,0.0,0.0,0.0,,2.0,62.0,2.0,3.0,17.0,0.0,12.0,484.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5213.0,11.0,4.0
5952,17,153,390,843.0,-1.834714413,5.2,0.0,1.8,3.4,40.0,2.0,25.0,6.0,0.0,0.0,0.0,0.0,,2.0,61.0,2.0,3.0,17.0,0.0,20.0,484.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5213.0,11.0,4.0
5953,17,153,391,852.0,-1.8240948920000002,3.2,0.0,1.4,1.8,31.0,2.0,25.0,6.0,0.0,0.0,0.0,0.0,,2.0,62.0,2.0,3.0,17.0,0.0,15.5,484.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5213.0,11.0,4.0
5954,17,153,395,937.0,-1.728998065,2.2,0.2,0.8,1.2,24.0,2.0,25.0,6.0,0.0,0.0,0.0,0.0,,2.0,61.0,2.0,3.0,17.0,0.0,12.0,484.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5058.6,9.0,3.0
5955,17,153,400,1619.0,-1.182117462,8.8,0.2,3.8,4.8,40.0,2.0,25.0,6.0,0.0,0.0,0.0,0.0,,2.0,62.0,2.0,3.0,17.0,0.0,20.0,484.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5058.6,9.0,3.0
5956,17,153,401,827.0,-1.8538767100000002,6.0,0.0,2.8,3.2,24.0,2.0,25.0,6.0,0.0,3.0,0.0,0.0,,2.0,61.0,2.0,3.0,17.0,0.0,12.0,484.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4997.0,,
5957,17,219,790,2431.0,-0.775623381,3.4,0.0,1.8,1.6,24.0,2.0,45.0,0.0,4.0,4.0,4.0,4.0,,2.0,62.0,2.0,3.0,17.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3110.8,10.0,6.0
5958,17,219,802,543.0,-2.274572134,15.6,0.0,7.6,8.0,28.0,2.0,45.0,0.0,8.0,8.0,8.0,8.0,,2.0,52.0,2.0,3.0,17.0,0.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3110.8,10.0,6.0
5959,17,219,804,235.0,-3.112095833,9.0,0.0,4.0,5.0,25.0,2.0,45.0,0.0,8.0,8.0,0.0,0.0,,2.0,61.0,2.0,3.0,17.0,0.0,12.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3110.8,10.0,6.0
5960,17,219,806,1213.0,-1.470829487,8.2,0.0,3.0,5.2,24.0,2.0,45.0,0.0,8.0,8.0,10.0,10.0,,2.0,61.0,2.0,3.0,17.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3110.8,10.0,6.0
5961,17,219,810,2255.0,-0.850776136,12.8,0.0,7.4,5.4,24.0,2.0,45.0,0.0,2.0,2.0,2.0,2.0,,2.0,62.0,2.0,3.0,17.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3110.8,10.0,6.0
5962,17,219,820,2397.0,-0.789708138,4.6,0.2,2.8,1.6,24.0,2.0,45.0,0.0,2.0,2.0,2.0,2.0,,2.0,62.0,2.0,3.0,17.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3110.8,10.0,6.0
5963,17,219,830,3271.0,-0.478830338,1.8,0.0,0.8,1.0,24.0,2.0,35.0,0.0,2.0,2.0,2.0,2.0,,2.0,62.0,2.0,3.0,17.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12137.2,11.0,4.0
5964,17,219,840,2381.0,-0.796405554,4.0,0.0,1.6,2.4,31.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,,2.0,61.0,2.0,3.0,17.0,1.0,15.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12137.2,11.0,4.0
5965,17,219,850,2638.0,-0.693905056,5.8,0.2,4.0,1.6,36.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,,2.0,71.0,2.0,3.0,17.0,0.0,18.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,13010.2,9.0,6.0
5966,17,219,860,2947.0,-0.583138406,2.2,0.0,0.6,1.6,36.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,,2.0,62.0,2.0,3.0,17.0,1.0,18.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,17964.8,10.0,10.0
5967,17,219,870,3010.0,-0.561986029,3.2,0.0,1.0,2.2,34.0,2.0,35.0,1.0,0.0,0.0,0.0,0.0,,2.0,62.0,2.0,3.0,17.0,0.0,17.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8818.0,10.0,10.0
5968,17,219,871,2996.0,-0.566648006,6.2,0.0,2.8,3.4,23.0,2.0,35.0,1.0,0.0,0.0,0.0,0.0,,2.0,62.0,2.0,3.0,17.0,0.0,11.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8818.0,10.0,10.0
5969,17,219,880,2204.0,-0.87365222,2.6,0.0,1.8,0.8,39.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,,2.0,61.0,2.0,3.0,17.0,1.0,19.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,13461.4,11.0,3.0
5970,17,219,892,2671.0,-0.681473136,6.4,0.0,3.0,3.4,35.0,2.0,35.0,0.0,4.0,4.0,4.0,4.0,,2.0,61.0,2.0,3.0,17.0,1.0,17.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12946.4,10.0,4.0
5971,17,255,10,2103.0,-0.920561194,8.8,0.0,3.0,5.8,37.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,,2.0,62.0,2.0,3.0,17.0,1.0,18.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,16735.8,12.0,3.0
5972,17,255,20,1942.0,-1.000207782,4.8,0.0,1.8,3.0,34.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,,2.0,62.0,2.0,3.0,17.0,1.0,17.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,16735.8,12.0,3.0
5973,17,255,30,3287.0,-0.473950803,6.6,0.0,3.8,2.8,34.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,,2.0,62.0,2.0,3.0,17.0,1.0,17.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,16735.8,12.0,3.0
5974,17,322,70,2163.0,-0.892429948,2.0,0.0,1.2,0.8,22.0,2.0,40.0,0.0,3.0,6.0,3.0,6.0,,2.0,61.0,2.0,3.0,17.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1804.0,11.0,5.0
5975,17,322,410,1899.0,-1.022598624,8.6,0.0,3.2,5.4,24.0,2.0,45.0,3.0,4.0,4.0,4.0,4.0,,2.0,62.0,2.0,3.0,17.0,0.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2656.0,13.0,2.0
5976,17,322,411,2377.0,-0.798086882,1.4,0.0,1.0,0.4,24.0,2.0,45.0,3.0,4.0,4.0,4.0,4.0,,2.0,62.0,2.0,3.0,17.0,0.0,12.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2619.8,13.0,2.0
5977,17,322,414,2570.0,-0.720020175,7.2,0.0,3.2,4.0,42.0,2.0,35.0,0.0,4.0,4.0,4.0,4.0,,2.0,62.0,2.0,3.0,17.0,1.0,21.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9392.6,11.0,3.0
5978,17,322,420,147.0,-3.58124876,5.0,0.0,2.6,2.4,36.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,,2.0,62.0,2.0,3.0,17.0,1.0,18.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9864.6,11.0,3.0
5979,17,322,430,406.0,-2.565328121,2.0,0.0,0.8,1.2,36.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,,2.0,98.0,2.0,3.0,17.0,1.0,18.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9864.6,11.0,3.0
5980,17,322,440,1649.0,-1.163757086,12.8,0.0,6.8,6.0,35.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,,2.0,62.0,2.0,3.0,17.0,1.0,17.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9864.6,11.0,3.0
5981,17,322,450,2087.0,-0.928198457,7.2,0.0,4.0,3.2,31.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,,2.0,62.0,2.0,3.0,17.0,1.0,15.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9864.6,11.0,3.0
5982,17,322,460,2114.0,-0.915344238,6.0,0.0,3.2,2.8,30.0,2.0,35.0,0.0,4.0,4.0,0.0,0.0,,2.0,62.0,2.0,3.0,17.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9864.6,11.0,3.0
5983,17,322,470,3250.0,-0.48527109600000007,4.4,0.0,2.2,2.2,40.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,,2.0,61.0,2.0,3.0,17.0,1.0,20.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8135.0,10.0,3.0
5984,17,322,480,2203.0,-0.87410605,4.4,0.0,2.2,2.2,32.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,,2.0,62.0,2.0,3.0,17.0,1.0,10.66666698,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8135.0,10.0,3.0
5985,17,322,490,2881.0,-0.605788648,5.2,0.0,2.6,2.6,33.0,2.0,40.0,0.0,2.0,2.0,2.0,2.0,,2.0,62.0,2.0,3.0,17.0,1.0,16.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8135.0,10.0,3.0
5986,17,322,500,2919.0,-0.592684984,2.4,0.0,1.4,1.0,24.0,2.0,45.0,0.0,4.0,6.0,4.0,6.0,,2.0,62.0,2.0,3.0,17.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8135.0,10.0,3.0
5987,17,322,510,2531.0,-0.735311627,2.8,0.0,1.8,1.0,24.0,2.0,45.0,0.0,4.0,6.0,4.0,6.0,,2.0,62.0,2.0,3.0,17.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7738.6,11.0,3.0
5988,17,322,520,2477.0,-0.756877959,6.2,0.0,2.6,3.6,34.0,3.0,45.0,0.0,6.0,8.0,6.0,8.0,,2.0,62.0,2.0,3.0,17.0,0.0,11.33333302,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7738.6,11.0,3.0
5989,17,322,530,2953.0,-0.581104517,6.0,0.0,2.4,3.6,34.0,3.0,45.0,0.0,6.0,8.0,6.0,8.0,,2.0,62.0,2.0,3.0,17.0,0.0,11.33333302,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7738.6,11.0,3.0
5990,17,322,540,2130.0,-0.9078041320000001,1.4,0.0,0.4,1.0,24.0,2.0,45.0,0.0,4.0,6.0,4.0,6.0,,2.0,62.0,2.0,3.0,17.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7738.6,11.0,3.0
5991,17,322,550,1820.0,-1.065089583,2.4,0.0,0.8,1.6,24.0,2.0,45.0,0.0,4.0,6.0,4.0,6.0,,2.0,62.0,2.0,3.0,17.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6661.8,11.0,5.0
